Village_ID,Reference Number,Audited?,Audit Status,State,District,Block / Taluk,Gram Panchayat,Village Name,Date of Survey,Estimated Trees,Observed Trees,Harvestable %,Avg Age of Trees,Fruiting %,Plantation Type,Latitude,Longitude,GPS Entry Used,Max Capacity (kg),Sourced So Far (kg),Remaining Capacity (kg)
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Paipalli,fmz1miud,Yes,Audit Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Paipalli,2024-09-25,800,100,80,Below 8 years,40,Forest,13.655147,77.5881596,Entry 4,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Poojarlahalli,fm4jhmn1,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Poojarlahalli,2024-09-28,140,30,70,Below 8 years,40,Forest,13.4430781,77.5238419,Entry 4,420.0,0.0,420.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Seegalahalli,fmur2rj7,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Seegalahalli,2024-10-07,160,70,80,Between 8 to 40 years,50,Forest,13.5000092,77.4656682,Entry 4,480.0,0.0,480.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Shambookanagara,fmurb6y7,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Shambookanagara,2024-10-04,250,40,80,Below 8 years,60,Forest,13.6633314,77.4636692,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Siddenahalli,fmrtizsy,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Siddenahalli,2024-08-30,580,160,80,Below 8 years,50, Field Bund,13.6080156,77.5736597,Entry 4,1740.0,0.0,1740.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Srinivasacharlahalli,fmk6iv8s,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Srinivasacharlahalli,2024-10-03,290,90,80,Below 8 years,60, Field Bund,13.6928866,77.6163371,Entry 4,870.0,0.0,870.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Thapasamakalahalli,fm3hz6rs,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Thapasamakalahalli,2024-10-09,600,150,80,Between 8 to 40 years,70, Field Bund,13.4834622,77.5383091,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Gauribidanur_Hudagur_Yeranagenahalli,fm0iirtf,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Hudagur,Yeranagenahalli,2024-09-05,210,50,90,Below 8 years,40, Field Bund,13.6214066,77.6248851,Entry 4,630.0,0.0,630.0
Karnataka_Chikkaballapura_Gauribidanur_Idagur_Balagere,fmoltjuk,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Idagur,Balagere,2024-09-27,60,30,70,Between 8 to 40 years,70, Field Bund,13.6405182,77.4363792,Entry 4,180.0,0.0,180.0
Karnataka_Chikkaballapura_Gauribidanur_Idagur_Idagur,fmhb9x4t,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Idagur,Idagur,2024-10-04,780,100,80,Below 8 years,60, Field Bund,13.6352862,77.4494333,Entry 4,2340.0,0.0,2340.0
Karnataka_Chikkaballapura_Gauribidanur_Jarabandanahalli_Jarabandahalli,fmrriovl,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Jarabandanahalli,Jarabandahalli,2024-08-29,400,80,90,Below 8 years,30, Field Bund,13.5407733,77.6218442,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Gauribidanur_Kadalaveni_Gundapura,fm9ofrrh,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kadalaveni,Gundapura,2024-08-27,320,32,60,Between 8 to 40 years,60,Forest,13.5916319,77.4994998,Entry 1,960.0,0.0,960.0
Karnataka_Chikkaballapura_Gauribidanur_Kadalaveni_Maralur,fmjc2wvu,Yes,Audit Approved,Karnataka,Chikkaballapura,Gauribidanur,Kadalaveni,Maralur,2024-09-19,300,50,80,Below 8 years,50,Avenue,13.6216755,77.4621283,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Gauribidanur_Kadalaveni_Udamalodu,fmqyhwo0,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kadalaveni,Udamalodu,2024-09-19,90,30,80,Between 8 to 40 years,50, Field Bund,13.6142832,77.4985316,Entry 4,270.0,0.0,270.0
Karnataka_Chikkaballapura_Gauribidanur_Kadalaveni_Vychakurahalli,fmxt21xl,Yes,Audit Approved,Karnataka,Chikkaballapura,Gauribidanur,Kadalaveni,Vychakurahalli,2024-09-19,200,50,80,Between 8 to 40 years,50, Field Bund,13.6156783,77.4824926,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Gauribidanur_Kallinayakanahalli_Basavapura,fm9kzwju,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kallinayakanahalli,Basavapura,2024-09-28,110,30,80,Below 8 years,40, Field Bund,13.4875004,77.5140985,Entry 4,330.0,0.0,330.0
Karnataka_Chikkaballapura_Gauribidanur_Kallinayakanahalli_Chikkahosahalli,fmbnmbb8,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kallinayakanahalli,Chikkahosahalli,2024-09-28,300,70,80,Below 8 years,70, Field Bund,13.4560208,77.5266861,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Gauribidanur_Kallinayakanahalli_Kallinaikanahalli,fmq7agpc,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kallinayakanahalli,Kallinaikanahalli,2024-09-28,150,40,90,Below 8 years,70, Field Bund,13.4683262,77.5149877,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Gauribidanur_Kallinayakanahalli_Mindenahalli,fm8zp9fz,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kallinayakanahalli,Mindenahalli,2024-10-09,250,100,80,Between 8 to 40 years,60,Avenue,13.4748669,77.5373545,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Gauribidanur_Kallinayakanahalli_Thippaganahalli,fm1fo23e,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kallinayakanahalli,Thippaganahalli,2024-09-28,330,80,80,Below 8 years,50,Forest,13.4470691,77.5148985,Entry 4,990.0,0.0,990.0
Karnataka_Chikkaballapura_Gauribidanur_Kurudi_Dronakunte,fmhb4ldb,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kurudi,Dronakunte,2024-09-27,1500,400,80,Below 8 years,60,Block Plantation,13.616758,77.4019982,Entry 4,4500.0,0.0,4500.0
Karnataka_Chikkaballapura_Gauribidanur_Kurudi_Kadaranahalli,fm7pd0jt,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kurudi,Kadaranahalli,2024-09-27,380,90,80,Below 8 years,70,Forest,13.6026378,77.4203247,Entry 4,1140.0,0.0,1140.0
Karnataka_Chikkaballapura_Gauribidanur_Kurudi_Kurudi,fm9kmxtz,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kurudi,Kurudi,2024-09-27,320,70,80,Below 8 years,50, Field Bund,13.6212361,77.3932219,Entry 4,960.0,0.0,960.0
Karnataka_Chikkaballapura_Gauribidanur_Kurudi_Ranganahalli,fmxobikx,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Kurudi,Ranganahalli,2024-09-27,380,100,80,Below 8 years,40,Forest,13.6210474,77.3847138,Entry 4,1140.0,0.0,1140.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Chittavalahally,fm4024h4,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Chittavalahally,2024-09-12,160,40,70,Between 8 to 40 years,50, Field Bund,13.7039087,77.5501948,Entry 4,480.0,0.0,480.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Dinnehunasenahalli,fmbfd4op,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Dinnehunasenahalli,2024-09-18,120,40,60,Below 8 years,50, Field Bund,13.7229298,77.5438496,Entry 5,360.0,0.0,360.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Hunasenahalli,fmgt715x,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Hunasenahalli,2024-09-18,70,20,70,Below 8 years,50,Forest,13.7549377,77.5357919,Entry 4,210.0,0.0,210.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Jagareddthally,fm3dk7x4,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Jagareddthally,2024-09-16,320,50,80,Below 8 years,40, Field Bund,13.7238178,77.5568342,Entry 4,960.0,0.0,960.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Maripadagu,fmu22uqj,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Maripadagu,2024-09-18,180,50,70,Below 8 years,50,Forest,13.7244365,77.5790701,Entry 4,540.0,0.0,540.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Myalya,fmbrpwe7,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Myalya,2024-09-18,130,30,70,Between 8 to 40 years,50, Field Bund,13.7250812,77.5410448,Entry 4,390.0,0.0,390.0
Karnataka_Chikkaballapura_Gauribidanur_Melya_Velapi,fm21hfao,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Melya,Velapi,2024-09-12,130,30,80,Below 8 years,50, Field Bund,13.7095539,77.5626948,Entry 4,390.0,0.0,390.0
Karnataka_Chikkaballapura_Gauribidanur_Mudagere_Hale_Upparahalli,fmj7r7kr,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Mudagere,Hale Upparahalli,2024-09-06,510,90,70,Below 8 years,50, Field Bund,13.5749365,77.4464386,Entry 4,1530.0,0.0,1530.0
Karnataka_Chikkaballapura_Gauribidanur_Mudagere_Kurugodu_Thammanahalli,fm3pxnmq,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Mudagere,Kurugodu Thammanahalli,2024-09-06,180,30,70,Below 8 years,60, Field Bund,13.5845191,77.4716558,Entry 4,540.0,0.0,540.0
Karnataka_Chikkaballapura_Gauribidanur_Mudagere_Mudigere,fmm3zkn5,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Mudagere,Mudigere,2024-10-04,130,30,80,Between 8 to 40 years,70, Field Bund,13.5981602,77.4528232,Entry 4,390.0,0.0,390.0
Karnataka_Chikkaballapura_Gauribidanur_Muddalodu_Jeelakunte,fmurbze4,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Muddalodu,Jeelakunte,2024-10-08,400,80,70,Below 8 years,60,Forest,13.733894,77.5929002,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Gauribidanur_Muddalodu_Mudalodu,fm3j972a,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Muddalodu,Mudalodu,2024-09-18,240,70,80,Below 8 years,70, Field Bund,13.7190955,77.5616805,Entry 4,720.0,0.0,720.0
Karnataka_Chikkaballapura_Gauribidanur_Muddalodu_Sadarlahalli,fmt40oq9,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Muddalodu,Sadarlahalli,2024-10-08,350,50,70,Between 8 to 40 years,60,Forest,13.7367265,77.61011,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Gauribidanur_Nagaragere_Bandarlahalli,fm5xd7ti,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nagaragere,Bandarlahalli,2024-09-28,310,60,80,Below 8 years,50, Field Bund,13.4553602,77.5155575,Entry 4,930.0,0.0,930.0
Karnataka_Chikkaballapura_Gauribidanur_Nagaragere_Mallenahalli,fm5875xt,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nagaragere,Mallenahalli,2024-10-08,800,150,70,Below 8 years,50,Forest,13.7317575,77.6326491,Entry 4,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Devaganahalli,fmibtlrq,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Devaganahalli,2024-09-16,50,30,70,Below 8 years,40,Forest,13.6963167,77.564337,Entry 4,150.0,0.0,150.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Gotlakunte,fmsqz298,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Gotlakunte,2024-10-03,360,80,80,Below 8 years,50, Field Bund,13.6866776,77.605316,Entry 4,1080.0,0.0,1080.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Hulikunte,fm9rfd92,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Hulikunte,2024-10-03,410,90,80,Between 8 to 40 years,60,Forest,13.6799866,77.6219789,Entry 4,1230.0,0.0,1230.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Katanakallu,fmotzgtu,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Katanakallu,2024-09-25,360,80,80,Below 8 years,50,Forest,13.6995299,77.5780708,Entry 4,1080.0,0.0,1080.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Muchatlahalli,fmnbvfnd,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Muchatlahalli,2024-10-03,800,120,80,Below 8 years,60, Field Bund,13.6783178,77.6002514,Entry 4,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Nakkalahalli,fmy006a8,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Nakkalahalli,2024-09-25,630,120,80,Between 8 to 40 years,60,Avenue,13.6681402,77.5891286,Entry 4,1890.0,0.0,1890.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Narasapura,fmcefsqu,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Narasapura,2024-09-09,240,70,80,Below 8 years,50, Field Bund,13.6603529,77.6055889,Entry 4,720.0,0.0,720.0
Karnataka_Chikkaballapura_Gauribidanur_Nakkalahalli_Suranaikanahalli,fmglt6aw,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Nakkalahalli,Suranaikanahalli,2024-09-09,280,60,70,Between 8 to 40 years,50, Field Bund,13.672553,77.6085112,Entry 4,840.0,0.0,840.0
Karnataka_Chikkaballapura_Gauribidanur_Namagondlu_Guttenahalli,fmnxsj1a,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,Guttenahalli,2024-09-02,320,50,70,Below 8 years,40, Field Bund,13.5729998,77.6115434,Entry 4,960.0,0.0,960.0
Karnataka_Chikkaballapura_Gauribidanur_Namagondlu_Jakkenahalli,fmeyea4k,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,Jakkenahalli,2024-09-27,70,40,80,Below 8 years,40,Forest,13.6544661,77.4373709,Entry 1,210.0,0.0,210.0
Karnataka_Chikkaballapura_Gauribidanur_Namagondlu_Kadabur,fmcut902,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,Kadabur,2024-09-02,200,40,80,Below 8 years,50, Field Bund,13.5984914,77.5848283,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Gauribidanur_Namagondlu_Kadiradevarahalli,fmnfusiv,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,Kadiradevarahalli,2024-10-09,450,200,90,Below 8 years,60, Field Bund,13.5019976,77.5510796,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Gauribidanur_Namagondlu_Namagondlu,fmc6ws2n,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,Namagondlu,2024-09-02,550,70,90,Below 8 years,30,Avenue,13.5877298,77.6061126,Entry 4,1650.0,0.0,1650.0
Karnataka_Chikkaballapura_Gauribidanur_Namagondlu_Saragondlu,fmkijpvt,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Namagondlu,Saragondlu,2024-09-02,180,40,80,Between 8 to 40 years,50, Field Bund,13.5998834,77.5989757,Entry 4,540.0,0.0,540.0
Karnataka_Chikkaballapura_Gauribidanur_Pura_Bhaktarahalli,fm3dns50,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Pura,Bhaktarahalli,2024-09-27,70,30,80,Between 8 to 40 years,50, Field Bund,13.5998907,77.4261298,Entry 4,210.0,0.0,210.0
Karnataka_Chikkaballapura_Gauribidanur_Ramapura_Hampasandra,fmq9lyk3,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Ramapura,Hampasandra,2024-09-27,140,50,70,Below 8 years,60, Field Bund,13.6583533,77.426357,Entry 4,420.0,0.0,420.0
Karnataka_Chikkaballapura_Gauribidanur_Ramapura_Hosa_Upparahalli,fmkg9zul,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Ramapura,Hosa Upparahalli,2024-09-27,80,30,80,Below 8 years,60, Field Bund,13.6428645,77.4189842,Entry 4,240.0,0.0,240.0
Karnataka_Chikkaballapura_Gauribidanur_Ramapura_Jodibisilahalli,fmudwqdc,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Ramapura,Jodibisilahalli,2024-09-27,100,30,70,Below 8 years,40,Forest,13.6593125,77.4023576,Entry 4,300.0,0.0,300.0
Karnataka_Chikkaballapura_Gauribidanur_Ramapura_Kudurebyalya,fm04goft,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Ramapura,Kudurebyalya,2024-09-27,160,40,80,Below 8 years,50, Field Bund,13.630171,77.4300027,Entry 4,480.0,0.0,480.0
Karnataka_Chikkaballapura_Gauribidanur_Ramapura_Kundihalli,fm5b0w3h,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Ramapura,Kundihalli,2024-09-27,120,40,80,Below 8 years,50, Field Bund,13.6530242,77.4065792,Entry 4,360.0,0.0,360.0
Karnataka_Chikkaballapura_Gauribidanur_Ramapura_Ramapura,fmbgxvif,Yes,Audit Approved,Karnataka,Chikkaballapura,Gauribidanur,Ramapura,Ramapura,2024-09-27,150,50,80,Below 8 years,50, Field Bund,13.6134102,77.4417313,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Gauribidanur_Regadahalli_Regadahalli,fm5ol4fz,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Regadahalli,Regadahalli,2024-09-24,110,40,70,Between 8 to 40 years,50, Field Bund,13.508893,77.5334426,Entry 4,330.0,0.0,330.0
Karnataka_Chikkaballapura_Gauribidanur_Sonaganahalli_Hosakote,fm7zwvl7,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Sonaganahalli,Hosakote,2024-08-31,380,60,80,Below 8 years,50, Field Bund,13.5811495,77.3983248,Entry 4,1140.0,0.0,1140.0
Karnataka_Chikkaballapura_Gauribidanur_Sonaganahalli_Hunasekunte,fmzyquuv,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Sonaganahalli,Hunasekunte,2024-08-31,500,70,60,Below 8 years,30,Forest,13.5650843,77.4137441,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Gauribidanur_Sonaganahalli_Machenahalli,fm0ddme6,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Sonaganahalli,Machenahalli,2024-08-31,350,60,70,Below 8 years,50, Field Bund,13.5344694,77.4352272,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Gauribidanur_Sonaganahalli_Naduvalahalli,fm21itw4,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Sonaganahalli,Naduvalahalli,2024-09-28,250,40,80,Below 8 years,50, Field Bund,13.437001,77.5230659,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Gauribidanur_Sonaganahalli_Sonaganahalli,fmarvbpv,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Sonaganahalli,Sonaganahalli,2024-08-31,250,50,80,Below 8 years,40, Field Bund,13.5647189,77.4319486,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Gauribidanur_Sonaganahalli_Yerrapothenahalli,fmuet9s4,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Sonaganahalli,Yerrapothenahalli,2024-08-31,80,20,80,Below 8 years,50, Field Bund,13.5770222,77.4106929,Entry 4,240.0,0.0,240.0
Karnataka_Chikkaballapura_Gauribidanur_Thondebavi_Belathur,fm9fxte6,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Thondebavi,Belathur,2024-10-09,150,70,80,Below 8 years,60, Field Bund,13.4983753,77.5398724,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Gauribidanur_Thondebavi_Bhumenahalli,fm80kudb,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Thondebavi,Bhumenahalli,2024-09-24,380,80,80,Below 8 years,50, Field Bund,13.5076505,77.5363682,Entry 4,1140.0,0.0,1140.0
Karnataka_Chikkaballapura_Gauribidanur_Thondebavi_Kamalapura,fmvciys6,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Thondebavi,Kamalapura,2024-09-24,120,30,70,Below 8 years,50,Forest,13.5141887,77.5173282,Entry 4,360.0,0.0,360.0
Karnataka_Chikkaballapura_Gauribidanur_Thondebavi_Thondebhavi,fmwgrpvl,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Thondebavi,Thondebhavi,2024-10-09,200,60,80,Between 8 to 40 years,70, Field Bund,13.493943,77.5291912,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Badimaralur,fmb16c59,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Badimaralur,2024-09-16,380,150,80,Between 8 to 40 years,70,Avenue,13.656437,77.5684145,Entry 4,1140.0,0.0,1140.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Bommasettihalli,fms1il79,Yes,Audit Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Bommasettihalli,2024-09-27,250,100,80,Between 8 to 40 years,50, Field Bund,13.6065385,77.4330097,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Charakamittenehalli,fmy0rcic,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Charakamittenehalli,2024-09-24,430,80,80,Between 8 to 40 years,70, Field Bund,13.5149397,77.5347634,Entry 4,1290.0,0.0,1290.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Cheelammanahalli,fmqe66nx,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Cheelammanahalli,2024-08-30,200,50,80,Below 8 years,40, Field Bund,13.6072993,77.6095138,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Chinchanahalli,fm64wfun,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Chinchanahalli,2024-09-05,520,80,70,Below 8 years,50, Field Bund,13.6151636,77.629003,Entry 4,1560.0,0.0,1560.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Golachinnenahalli,fmbjqdl6,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Golachinnenahalli,2024-09-09,630,150,80,Between 8 to 40 years,50,Block Plantation,13.6384803,77.5983759,Entry 4,1890.0,0.0,1890.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Jodigurrappanahalli,fmzobry8,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Jodigurrappanahalli,2024-08-31,100,30,80,Below 8 years,40, Field Bund,13.5828669,77.429748,Entry 4,300.0,0.0,300.0
Karnataka_Chikkaballapura_Gauribidanur_Unknown_Vedalaveni,fm2byqsv,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Unknown,Vedalaveni,2024-09-06,80,20,70,Between 8 to 40 years,60, Field Bund,13.5754082,77.4991708,Entry 4,240.0,0.0,240.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Bodabandahalli,fm6qmowe,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Bodabandahalli,2024-10-03,170,60,80,Below 8 years,50, Field Bund,13.6954897,77.6291923,Entry 4,510.0,0.0,510.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Chimakalahalli,fma8avjk,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Chimakalahalli,2024-10-05,200,50,70,Between 8 to 40 years,60,Forest,13.6892434,77.6679853,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Kerevolaginahalli,fmafs542,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Kerevolaginahalli,2024-10-08,1200,300,90,Below 8 years,50,Avenue,13.7116455,77.6346689,Entry 4,3600.0,0.0,3600.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Krishnarajapura,fmxzzhz0,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Krishnarajapura,2024-10-05,350,60,80,Between 8 to 40 years,50,Forest,13.6975986,77.6601089,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Manivala,fmesn60a,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Manivala,2024-09-25,130,50,80,Below 8 years,40,Forest,13.7044327,77.6087194,Entry 4,390.0,0.0,390.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Mopurahalli,fmamq97,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Mopurahalli,2024-10-03,350,70,70,Between 8 to 40 years,60,Forest,13.7015764,77.63791,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Sabbanahalli,fmfu7in3,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Sabbanahalli,2024-10-05,320,50,70,Below 8 years,50,Forest,13.7010143,77.6436852,Entry 4,960.0,0.0,960.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Thokalahalli,fm70x3rt,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Thokalahalli,2024-10-03,220,50,80,Between 8 to 40 years,60, Field Bund,13.69495,77.6364811,Entry 4,660.0,0.0,660.0
Karnataka_Chikkaballapura_Gauribidanur_Vatadahosahalli_Vatadahosahalli,fm0gfvvv,No,Approved,Karnataka,Chikkaballapura,Gauribidanur,Vatadahosahalli,Vatadahosahalli,2024-10-03,280,70,90,Below 8 years,70, Field Bund,13.7055269,77.624502,Entry 4,840.0,0.0,840.0
Karnataka_Chikkaballapura_Gudibanda_Beechaganahally_Bandarlahalli,fm89bqk8,No,Approved,Karnataka,Chikkaballapura,Gudibanda,Beechaganahally,Bandarlahalli,2024-10-17,150,50,80,Below 8 years,40, Field Bund,13.6664129,77.7747508,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Gudibanda_Beechaganahally_Beechaganahalli,fmewkwig,Yes,Audit Approved,Karnataka,Chikkaballapura,Gudibanda,Beechaganahally,Beechaganahalli,2024-10-17,600,200,80,Below 8 years,60, Field Bund,13.6731768,77.7651172,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Gudibanda_Beechaganahally_Chikkathammanahalli,fmwzhbfh,No,Approved,Karnataka,Chikkaballapura,Gudibanda,Beechaganahally,Chikkathammanahalli,2024-10-14,400,150,90,Between 8 to 40 years,60, Field Bund,13.666936,77.7439739,Entry 4,1200.0,0.0,1200.0
